cust_id,recency_days,frequency,monetary,recency_score,frequency_score,monetary_score,segment
1723,0,87,7135.221495842934,5,2,1,Others
1724,27,94,10494.847968447208,2,3,3,Others
1725,27,85,8855.493455052376,2,1,2,Lost
1726,6,86,10126.935968542097,4,2,3,Others
1727,34,100,11667.48652536869,2,4,4,Loyal
1728,6,91,13456.081993961334,4,3,5,Others
1729,14,90,11250.615975427627,3,2,4,Others
1730,2,99,13718.618094468118,5,4,5,Champions
1731,1,91,9893.39195318222,5,3,3,Others
1732,3,92,8245.574981939793,5,3,1,Others
1733,0,90,8290.620993232726,5,2,1,Others
1734,15,104,11625.769470047951,3,5,4,Loyal
1735,69,82,8383.074999666214,1,1,1,Lost
1736,5,101,9279.437009334564,4,4,2,Loyal
1737,26,91,8650.528448462486,2,2,1,Lost
1738,46,94,10029.443552231787,1,3,3,Others
1739,29,95,9928.83848400116,2,3,3,Others
1740,3,96,10424.10998644829,5,3,3,Others
1741,1,89,10007.800979900361,5,2,3,Others
1742,19,104,9805.707977628706,3,5,2,Loyal
1743,38,115,11609.247970271112,1,5,4,Loyal
1744,16,92,9868.217016744611,3,3,3,Others
1745,11,69,7538.162511324882,4,1,1,Others
1746,27,102,11653.006988763807,2,5,4,Loyal
1747,41,99,9499.109992504118,1,4,2,Loyal
1748,42,99,13566.589035654066,1,4,5,Loyal
1749,46,92,10801.144506120681,1,3,4,At Risk
1750,11,93,11126.728032636644,4,3,4,Others
1751,22,110,10882.707021784783,3,5,4,Loyal
1752,39,105,12989.659482836725,1,5,5,Loyal
1753,16,98,11639.89648168087,3,4,4,Loyal
1754,1,100,9024.551494264604,5,4,2,Loyal
1755,16,101,9449.64790813923,3,4,2,Loyal
1756,30,100,10856.15247290134,2,4,4,Loyal
1757,75,91,11064.382490348815,1,2,4,At Risk
1758,43,108,10701.433370018005,1,5,3,Loyal
1759,72,87,10378.658994150159,1,2,3,Lost
1760,34,86,10647.09600982666,2,2,3,Lost
1761,3,92,11623.208513188361,5,3,4,Others
1762,50,96,10077.857565975186,1,4,3,Loyal
1763,23,89,11997.499969363213,2,2,5,At Risk
1764,43,99,10606.304454231262,1,4,3,Loyal
1765,5,117,11905.729456424713,4,5,5,Champions
1766,7,102,11670.689013314246,4,5,4,Champions
1767,8,92,9097.809505534173,4,3,2,Others
1768,6,97,8576.20442762375,4,4,1,Loyal
1769,34,101,8074.288960504531,2,4,1,Loyal
1770,54,87,8702.751473760603,1,2,1,Lost
1771,1,97,9894.07248082161,5,4,3,Loyal
1772,3,89,9987.355520451067,5,2,3,Others
1773,8,107,11855.181004524231,4,5,5,Champions
1774,6,82,8575.16752357483,4,1,1,Others
1775,33,100,12702.58512622118,2,4,5,Loyal
1776,19,89,9947.899542427062,3,2,3,Others
1777,31,109,13462.675563764577,2,5,5,Loyal
1778,22,86,9529.594946861269,3,2,2,Others
1779,38,101,11557.315954208378,2,4,4,Loyal
1780,47,88,11825.018997287749,1,2,5,At Risk
1781,52,98,9706.949476957323,1,4,2,Loyal
1782,62,95,9235.071964836121,1,3,2,Others
1783,2,78,8091.103436374664,5,1,1,Others
1784,6,106,12259.053059995176,4,5,5,Champions
1785,4,72,6655.65100851059,5,1,1,Others
1786,2,88,12312.908044767382,5,2,5,Others
1787,4,94,10497.307934260367,5,3,3,Others
1788,3,77,7069.086461389065,5,1,1,Others
1789,8,97,13703.025031685827,4,4,5,Champions
1790,63,87,8699.430934762955,1,2,1,Lost
1791,34,92,12023.299500083922,2,3,5,At Risk
1792,1,100,10556.095927786828,5,4,3,Loyal
1793,54,102,9572.41651762724,1,5,2,Loyal
1794,2,86,6695.033478593827,5,2,1,Others
1795,17,83,9910.497063350678,3,1,3,Others
1796,27,84,10630.417996549608,2,1,3,Lost
1797,2,93,9976.557925522327,5,3,3,Others
1798,1,78,7562.215487408637,5,1,1,Others
1799,8,88,10456.991000175476,4,2,3,Others
1800,11,90,9504.885494494438,4,2,2,Others
1801,26,91,9694.786461496353,2,2,2,Lost
1802,1,94,8787.50092906952,5,3,1,Others
1803,3,91,9090.48955001831,5,3,2,Others
1804,0,102,10180.540466570854,5,5,3,Loyal
1805,4,77,8374.264017271995,5,1,1,Others
1806,64,97,10392.824994182587,1,4,3,Loyal
1807,12,101,9882.70450181961,3,4,3,Loyal
1808,57,93,10820.164075505732,1,3,4,At Risk
1809,5,92,11566.249944210052,4,3,4,Others
1810,101,87,10909.15896792412,1,2,4,At Risk
1811,34,86,8909.03899321556,2,2,2,Lost
1812,17,109,13091.451990270612,3,5,5,Loyal
1813,13,100,11095.72699661255,3,4,4,Loyal
1814,19,89,7882.378476476669,3,2,1,Others
1815,24,98,12421.89098901749,2,4,5,Loyal
1816,0,100,9351.050486922264,5,4,2,Loyal
1817,1,113,12169.707939863203,5,5,5,Champions
1818,38,89,10087.230500268935,2,2,3,Lost
1819,17,97,9758.194949054718,3,4,2,Loyal
1820,31,102,9011.095984363556,2,5,2,Loyal
1821,2,101,9948.665473747253,5,5,3,Loyal
1822,8,105,12383.601594114303,4,5,5,Champions
1823,24,80,9086.499461650848,2,1,2,Lost
1824,105,102,14802.302462267879,1,5,5,Loyal
1825,8,98,13693.602950453758,4,4,5,Champions
1826,8,90,10576.848607122898,4,2,3,Others
1827,116,78,8389.241023826597,1,1,1,Lost
1828,0,90,10511.82347412109,5,2,3,Others
1829,6,99,11465.919021701811,4,4,4,Champions
1830,3,98,11307.63442144394,5,4,4,Champions
1831,29,105,9122.903977620601,2,5,2,Loyal
1832,25,108,12092.204957866668,2,5,5,Loyal
1833,148,80,7834.593993353844,1,1,1,Lost
1834,3,85,10031.31948785782,5,1,3,Others
1835,27,117,12910.257476854324,2,5,5,Loyal
1836,15,89,7262.407473278046,3,2,1,Others
1837,14,74,9764.113440608977,3,1,2,Others
1838,3,99,10281.643973588947,5,4,3,Loyal
1839,66,91,9291.629971361162,1,2,2,Lost
1840,0,115,12352.182477521897,5,5,5,Champions
1841,5,92,9375.839470148087,4,3,2,Others
1842,3,97,13168.847646141048,5,4,5,Champions
1843,4,99,13331.40705447197,4,4,5,Champions
1844,33,95,9444.013432550433,2,3,2,Others
1845,22,92,12433.17346484661,3,3,5,Others
1846,30,106,16479.97903499603,2,5,5,Loyal
1847,3,101,11785.616050291059,5,4,4,Champions
1848,0,107,11452.577958393093,5,5,4,Champions
1849,29,89,9072.282923460007,2,2,2,Lost
1850,7,93,11282.347123503685,4,3,4,Others
1851,32,85,6441.055476999284,2,1,1,Lost
1852,68,97,15096.517629122736,1,4,5,Loyal
1853,0,73,11112.724944376947,5,1,4,Others
1854,0,79,7880.162438058854,5,1,1,Others
1855,20,94,9897.941502165795,3,3,3,Others
1856,57,89,7859.720008707048,1,2,1,Lost
1857,51,79,10596.729533839227,1,1,3,Lost
1858,38,95,9478.20649187565,2,3,2,Others
1859,6,87,8802.6110363245,4,2,1,Others
1860,20,94,9521.868495810033,3,3,2,Others
1861,119,89,9257.817024564743,1,2,2,Lost
1862,34,111,12749.434025287626,2,5,5,Loyal
1863,3,81,8462.41293554306,5,1,1,Others
1864,19,74,5677.559940099716,3,1,1,Others
1865,5,122,13059.118934440614,4,5,5,Champions
1866,19,111,11615.722566843033,3,5,4,Loyal
1867,3,95,15042.932951259612,5,3,5,Others
1868,20,101,9390.137995207311,3,4,2,Loyal
1869,9,118,14359.803955829144,4,5,5,Champions
1870,2,90,8994.987997949123,5,2,2,Others
1871,30,87,8322.163481163978,2,2,1,Lost
1872,22,93,8891.12749080658,2,3,2,Others
1873,0,88,9300.57355747223,5,2,2,Others
1874,24,82,8444.009522485732,2,1,1,Lost
1875,21,83,7981.713027715683,3,1,1,Others
1876,46,95,10664.775004124642,1,3,3,Others
1877,40,85,10989.83393855095,1,1,4,At Risk
1878,17,106,13302.898487901688,3,5,5,Loyal
1879,15,93,9429.276007127763,3,3,2,Others
1880,54,91,9469.079013490677,1,2,2,Lost
1881,35,95,9474.668010032176,2,3,2,Others
1882,23,91,11922.996972846986,2,2,5,At Risk
1883,3,112,13675.76697511673,5,5,5,Champions
1884,17,92,7831.83391737938,3,3,1,Others
1885,32,98,9952.103420758247,2,4,3,Loyal
1886,7,104,9370.17852551937,4,5,2,Loyal
1887,10,94,9557.103473794461,4,3,2,Others
1888,2,102,14381.823991417885,5,5,5,Champions
1889,44,93,10441.60698571205,1,3,3,Others
1890,18,103,12184.369523191455,3,5,5,Loyal
1891,30,93,9671.83199224472,2,3,2,Others
1892,0,102,9888.60148394108,5,5,3,Loyal
1893,22,103,12177.567044138908,3,5,5,Loyal
1894,1,100,11197.947008037569,5,4,4,Champions
1895,3,102,10137.689549779892,5,5,3,Loyal
1896,42,73,6666.59752140045,1,1,1,Lost
1897,19,92,8920.46192984581,3,3,2,Others
1898,34,98,9857.901042413709,2,4,3,Loyal
1899,31,86,8041.008949756621,2,2,1,Lost
1900,22,91,11022.647409629823,2,2,4,At Risk
1901,1,103,9293.570946645737,5,5,2,Loyal
1902,20,97,13054.024962878228,3,4,5,Loyal
1903,33,72,8131.955959415436,2,1,1,Lost
1904,0,100,9459.27752997875,5,4,2,Loyal
1905,68,81,8508.490489244461,1,1,1,Lost
1906,6,100,11966.053512978553,4,4,5,Champions
1907,20,100,9198.672015166281,3,4,2,Loyal
1908,5,87,9277.245991563796,4,2,2,Others
1909,0,89,9383.253498768809,5,2,2,Others
1910,13,86,9711.663990998266,3,2,2,Others
1911,13,94,9823.129529082775,3,3,2,Others
1912,13,98,11044.274908447265,3,4,4,Loyal
1913,25,102,10316.050438356398,2,5,3,Loyal
1914,9,104,13554.779565000534,4,5,5,Champions
1915,51,88,9690.916461372375,1,2,2,Lost
1916,11,88,7748.242516803741,4,2,1,Others
1917,22,94,8830.853950071336,2,3,2,Others
1918,13,92,10162.868435263634,3,3,3,Others
1919,32,86,7965.075485992432,2,2,1,Lost
1920,14,93,8517.001948213576,3,3,1,Others
1921,5,84,11478.989469218253,4,1,4,Others
1922,56,85,8332.225445127488,1,1,1,Lost
1923,3,89,9617.696962857246,5,2,2,Others
1924,37,102,10721.71647546291,2,5,3,Loyal
1925,9,102,9828.228091001512,4,5,2,Loyal
1926,6,105,11071.149495840074,4,5,4,Champions
1927,0,86,8350.252468633653,5,2,1,Others
1928,29,100,10525.821457362174,2,4,3,Loyal
1929,5,102,9601.903985190394,4,5,2,Loyal
1930,23,91,8456.722029757499,2,2,1,Lost
1931,2,76,6817.015994763373,5,1,1,Others
1932,1,99,9297.777000021937,5,4,2,Loyal
1933,37,103,12077.69506919384,2,5,5,Loyal
1934,15,90,7586.049445152284,3,2,1,Others
1935,27,103,11814.127474141118,2,5,4,Loyal
1936,2,103,12675.384996342656,5,5,5,Champions
1937,13,85,8701.11651315689,3,1,1,Others
1938,35,85,11138.412447404862,2,1,4,At Risk
1939,3,80,6569.269438076019,5,1,1,Others
1940,4,103,12224.516538262367,5,5,5,Champions
1941,32,104,12427.01705365181,2,5,5,Loyal
1942,26,92,10150.957550239566,2,3,3,Others
1943,13,88,10336.495512652396,3,2,3,Others
1944,52,97,9420.947943973539,1,4,2,Loyal
1945,0,91,7841.437488889694,5,3,1,Others
1946,41,85,9192.768441629409,1,1,2,Lost
1947,27,102,10422.198478126526,2,5,3,Loyal
1948,28,93,13727.836610746383,2,3,5,At Risk
1949,17,92,9747.353071069718,3,3,2,Others
1950,52,98,9621.811961793901,1,4,2,Loyal
1951,0,93,12192.142420578004,5,3,5,Others
1952,93,108,9524.695460557938,1,5,2,Loyal
1953,9,83,8774.519076585771,4,1,1,Others
1954,7,106,10963.024442601203,4,5,4,Champions
1955,18,102,12068.957994747161,3,5,5,Loyal
1956,56,91,9271.46503651142,1,2,2,Lost
1957,8,103,13238.70999360084,4,5,5,Champions
1958,57,95,11995.327411222459,1,3,5,At Risk
1959,14,94,7616.392959022522,3,3,1,Others
1960,29,93,11323.850948190688,2,3,4,At Risk
1961,26,102,12020.518449068071,2,5,5,Loyal
1962,11,103,16419.815966629983,4,5,5,Champions
1963,3,102,10155.050982403756,5,5,3,Loyal
1964,11,102,12389.329496359824,3,5,5,Loyal
1965,42,88,8508.819524621962,1,2,1,Lost
1966,24,105,15242.442829728125,2,5,5,Loyal
1967,5,83,8193.251997661591,4,1,1,Others
1968,23,110,12752.485002684589,2,5,5,Loyal
1969,9,86,11787.632408332824,4,2,4,Others
1970,82,98,10514.251480531693,1,4,3,Loyal
1971,30,74,8669.677577018738,2,1,1,Lost
1972,16,85,9085.687510347365,3,1,2,Others
1973,57,91,8855.706001567842,1,2,2,Lost
1974,0,102,14159.029485964777,5,5,5,Champions
1975,43,91,11344.668007254602,1,2,4,At Risk
1976,23,72,6764.836549043655,2,1,1,Lost
1977,25,93,10223.033956336976,2,3,3,Others
1978,30,87,8118.342459297179,2,2,1,Lost
1979,0,80,8719.541524600982,5,1,1,Others
1980,29,110,9955.240059447287,2,5,3,Loyal
1981,7,106,10827.632473754886,4,5,4,Champions
1982,17,100,13357.947887611388,3,4,5,Loyal
1983,16,76,6572.283487987518,3,1,1,Others
1984,9,101,11201.114983558655,4,4,4,Champions
1985,40,104,11472.92053308487,1,5,4,Loyal
1986,19,101,11466.570456647873,3,4,4,Loyal
1987,18,102,10467.690486979485,3,5,3,Loyal
1988,22,91,10635.314542150498,3,2,3,Others
1989,9,94,10286.274996852875,4,3,3,Others
1990,43,106,9656.497509312627,1,5,2,Loyal
1991,4,100,12307.897920036317,5,4,5,Champions
1992,19,87,9856.16397294998,3,2,3,Others
1993,61,89,11707.725030958654,1,2,4,At Risk
1994,2,94,9624.72046546936,5,3,2,Others
1995,88,81,10302.724990844728,1,1,3,Lost
1996,12,96,13649.02799677849,3,3,5,Others
1997,3,102,11690.9439060688,5,5,4,Champions
1998,29,98,9925.232527160646,2,4,3,Loyal
1999,15,80,8741.162975430489,3,1,1,Others
2000,39,99,11392.448484897614,1,4,4,Loyal
2001,27,81,7380.751015758514,2,1,1,Lost
2002,45,91,10433.92092564106,1,2,3,Lost
2003,5,94,10869.388975858688,4,3,4,Others
2004,47,85,9152.53899228573,1,1,2,Lost
2005,40,82,9938.604994964599,1,1,3,Lost
2006,27,97,9291.556349027158,2,4,2,Loyal
2007,41,95,11369.518591761589,1,3,4,At Risk
2008,3,98,9880.180984735489,5,4,3,Loyal
2009,52,100,9922.537024927138,1,4,3,Loyal
2010,28,84,8298.310495615005,2,1,1,Lost
2011,27,95,12158.570977306366,2,3,5,At Risk
2012,3,96,10140.930038332941,5,3,3,Others
2013,4,88,8139.05196943283,5,2,1,Others
2014,34,98,12013.942988204955,2,4,5,Loyal
2015,32,93,13799.82546749115,2,3,5,At Risk
2016,5,100,11927.24651184082,4,4,5,Champions
2017,3,99,7676.057531523704,5,4,1,Loyal
2018,5,106,11356.139471435547,4,5,4,Champions
2019,50,80,9346.572522830964,1,1,2,Lost
2020,2,81,8183.789522790908,5,1,1,Others
2021,28,94,10101.314992189407,2,3,3,Others
2022,46,104,10740.324490118026,1,5,3,Loyal
2023,16,98,9185.382452738288,3,4,2,Loyal
2024,29,94,9974.465522813794,2,3,3,Others
2025,12,99,9913.963045716286,3,4,3,Loyal
2026,52,88,10540.126054525375,1,2,3,Lost
2027,27,103,12097.91002641916,2,5,5,Loyal
2028,14,96,11933.112456536293,3,3,5,Others
2029,9,78,10516.35453107357,4,1,3,Others
2030,4,100,13344.439571642875,5,4,5,Champions
2031,48,93,9017.874948632718,1,3,2,Others
2032,5,89,7840.070470428466,4,2,1,Others
2033,18,96,10122.866478919983,3,4,3,Loyal
2034,10,87,8389.756447410582,4,2,1,Others
2035,40,95,10596.845976185798,1,3,3,Others
2036,3,104,12902.507481646539,5,5,5,Champions
2037,64,100,12489.640526390078,1,4,5,Loyal
2038,10,95,11727.013022708894,4,3,4,Others
2039,6,109,11502.25890455246,4,5,4,Champions
2040,29,94,8539.517937707902,2,3,1,Others
2041,2,99,9274.713525223731,5,4,2,Loyal
2042,0,97,11798.252973270417,5,4,4,Champions
2043,13,100,11517.472522640228,3,4,4,Loyal
2044,33,89,10296.771007180214,2,2,3,Lost
2045,1,104,9648.668003273011,5,5,2,Loyal
2046,17,91,10409.03895885944,3,3,3,Others
2047,44,89,8196.536986541749,1,2,1,Lost
2048,33,95,10421.707466363907,2,3,3,Others
2049,13,97,9617.991937422754,3,4,2,Loyal
2050,38,106,10308.734484410286,2,5,3,Loyal
2051,20,87,9476.376967811586,3,2,2,Others
2052,24,107,12364.069492340086,2,5,5,Loyal
2053,9,76,8826.660495901107,4,1,2,Others
2054,21,91,11482.818539071086,3,2,4,Others
2055,79,88,10738.600968086717,1,2,3,Lost
2056,10,94,12431.113486230373,4,3,5,Others
2057,5,95,11824.91703836918,4,3,5,Others
2058,31,83,10661.413486099245,2,1,3,Lost
2059,21,103,12525.859481430052,3,5,5,Loyal
2060,18,77,10235.726521110535,3,1,3,Others
2061,1,95,11269.753449869157,5,3,4,Others
2062,1,105,9158.219492244723,5,5,2,Loyal
2063,0,85,8153.16647105217,5,1,1,Others
2064,12,104,12766.907030296326,3,5,5,Loyal
2065,26,99,11993.632573080064,2,4,5,Loyal
2066,23,86,10602.499577593802,2,2,3,Lost
2067,69,95,9526.028454637528,1,3,2,Others
2068,11,109,12687.002479052544,4,5,5,Champions
2069,9,98,12563.538493561748,4,4,5,Champions
2070,48,93,9356.869962215425,1,3,2,Others
2071,33,102,10554.904937827589,2,5,3,Loyal
2072,27,101,11984.283413696288,2,4,5,Loyal
2073,11,102,10774.19193840027,4,5,4,Champions
2074,38,93,9713.083482980728,2,3,2,Others
2075,53,86,8930.361018466949,1,2,2,Lost
2076,19,103,13507.269550919533,3,5,5,Loyal
2077,6,99,10335.395475363732,4,4,3,Loyal
2078,82,87,9109.021504354478,1,2,2,Lost
2079,17,114,11194.90251171589,3,5,4,Loyal
2080,25,85,8725.33343014717,2,1,1,Lost
2081,6,101,11326.95550723076,4,4,4,Champions
2082,75,109,9197.91307375431,1,5,2,Loyal
2083,2,81,9441.98002309799,5,1,2,Others
2084,31,107,12946.95752799511,2,5,5,Loyal
2085,25,80,10011.464457631111,2,1,3,Lost
2086,9,98,11459.461555790904,4,4,4,Champions
2087,0,81,9398.83998003006,5,1,2,Others
2088,43,90,12360.997981357572,1,2,5,At Risk
2089,70,80,10995.180059623717,1,1,4,At Risk
2090,5,107,8327.958955502509,4,5,1,Loyal
2091,5,97,8771.098948669434,4,4,1,Loyal
2092,0,88,10732.971964979171,5,2,3,Others
2093,4,84,10061.445915460585,5,1,3,Others
2094,66,87,9752.913962030412,1,2,2,Lost
2095,16,96,9445.992563676835,3,4,2,Loyal
2096,75,99,11832.092930722238,1,4,5,Loyal
2097,46,86,9788.270987081527,1,2,2,Lost
2098,11,90,9714.847501516342,4,2,2,Others
2099,13,97,12101.110592031479,3,4,5,Loyal
2100,23,95,10279.775437355043,2,3,3,Others
2101,14,85,9180.340983772277,3,1,2,Others
2102,8,102,10462.847447919845,4,5,3,Loyal
2103,24,110,11617.0909762621,2,5,4,Loyal
2104,79,78,10685.503020071985,1,1,3,Lost
2105,6,97,10019.572020435333,4,4,3,Loyal
2106,33,86,10821.58844356537,2,2,4,At Risk
2107,51,98,9956.82001091242,1,4,3,Loyal
2108,5,87,9769.578039979935,4,2,2,Others
2109,0,76,8094.755412650109,5,1,1,Others
2110,9,111,13633.659109902383,4,5,5,Champions
2111,19,90,8386.675533437729,3,2,1,Others
2112,53,89,9274.895970773694,1,2,2,Lost
2113,27,106,12223.158589625358,2,5,5,Loyal
2114,8,97,13017.82851436138,4,4,5,Champions
2115,66,87,10539.675958299638,1,2,3,Lost
2116,0,100,9657.89602804184,5,4,2,Loyal
2117,24,99,9170.42798845768,2,4,2,Loyal
2118,26,84,7234.972983789445,2,1,1,Lost
2119,2,89,6955.35598526001,5,2,1,Others
2120,33,110,11037.751961874963,2,5,4,Loyal
2121,41,107,11665.918907117844,1,5,4,Loyal
2122,30,89,11482.667484498024,2,2,4,At Risk
2123,65,111,12329.972895407676,1,5,5,Loyal
2124,24,101,14638.127991223333,2,4,5,Loyal
2125,35,94,9209.74307150841,2,3,2,Others
2126,20,96,10341.501440024376,3,4,3,Loyal
2127,22,89,11910.256078338622,3,2,5,Others
2128,35,116,11623.254921603204,2,5,4,Loyal
2129,42,100,12700.984484076498,1,4,5,Loyal
2130,16,78,8836.250022101403,3,1,2,Others
2131,7,110,10171.825982546805,4,5,3,Loyal
2132,11,80,9484.90003259182,4,1,2,Others
2133,14,77,8104.92450647354,3,1,1,Others
2134,42,97,12154.799535894394,1,4,5,Loyal
2135,25,106,11797.367495810984,2,5,4,Loyal
2136,27,97,6971.190502214431,2,4,1,Loyal
2137,3,106,12924.227972960474,5,5,5,Champions
2138,34,85,8208.463462591171,2,1,1,Lost
2139,73,101,8989.59447851181,1,4,2,Loyal
2140,7,104,9485.600508403779,4,5,2,Loyal
2141,16,101,11064.375944995882,3,4,4,Loyal
2142,18,97,8759.289470243455,3,4,1,Loyal
2143,23,107,11153.86044421196,2,5,4,Loyal
2144,47,96,10146.95000178814,1,4,3,Loyal
2145,22,91,9036.814997744561,3,2,2,Others
2146,69,86,9519.328499865533,1,2,2,Lost
2147,0,105,13687.85802409649,5,5,5,Champions
2148,7,99,8775.418565106393,4,4,1,Loyal
2149,20,97,13612.50055780411,3,4,5,Loyal
2150,45,90,9627.208939647671,1,2,2,Lost
2151,6,82,9060.216429316997,4,1,2,Others
2152,2,96,12186.785965847972,5,3,5,Others
2153,24,99,10330.374460124973,2,4,3,Loyal
2154,7,100,10115.648463702204,4,4,3,Loyal
2155,6,92,9461.55843398571,4,3,2,Others
2156,6,101,12158.28596327305,4,4,5,Champions
2157,5,96,11885.780466091632,4,3,5,Others
2158,30,101,10770.130982136727,2,4,4,Loyal
2159,32,101,10833.918566370008,2,4,4,Loyal
2160,66,92,12255.06796543598,1,3,5,At Risk
2161,7,94,14029.268511009213,4,3,5,Others
2162,15,101,10313.959448742864,3,4,3,Loyal
2163,2,109,12828.760922646521,5,5,5,Champions
2164,4,94,12369.022040128708,4,3,5,Others
2165,55,98,8764.14046086073,1,4,1,Loyal
2166,4,110,14694.412497591977,5,5,5,Champions
2167,16,81,8965.847436904905,3,1,2,Others
2168,64,102,9734.500533270837,1,5,2,Loyal
2169,3,77,7360.664469861986,5,1,1,Others
2170,1,108,13177.97700893879,5,5,5,Champions
2171,18,84,7782.399988961219,3,1,1,Others
2172,63,88,9624.933956193925,1,2,2,Lost
2173,62,91,11403.980503225326,1,2,4,At Risk
2174,2,111,12929.884044837956,5,5,5,Champions
2175,17,91,7971.3660078048715,3,3,1,Others
2176,22,92,11241.245971536637,3,3,4,Others
2177,56,90,11157.501927137375,1,2,4,At Risk
2178,1,85,8087.939959430693,5,1,1,Others
2179,4,100,8668.6429956913,5,4,1,Loyal
2180,10,83,11145.454975795745,4,1,4,Others
2181,5,86,8446.073993289472,4,2,1,Others
2182,7,106,11478.84101896286,4,5,4,Champions
2183,58,96,13862.78647780418,1,4,5,Loyal
2184,10,93,9216.764495635032,4,3,2,Others
2185,1,91,7910.4040274143235,5,3,1,Others
2186,8,90,10993.708466029168,4,2,4,Others
2187,47,91,8228.771992719174,1,2,1,Lost
2188,29,101,11772.096533346175,2,4,4,Loyal
2189,1,104,10806.866026949883,5,5,4,Champions
2190,13,100,12695.300014233588,3,4,5,Loyal
2191,18,85,9401.107944619656,3,1,2,Others
2192,19,81,8170.530975174904,3,1,1,Others
2193,43,98,10402.783520221712,1,4,3,Loyal
2194,19,98,11498.838007163999,3,4,4,Loyal
2195,34,75,6503.183512830734,2,1,1,Lost
2196,5,74,6590.944034409524,4,1,1,Others
2197,68,81,7958.671045446396,1,1,1,Lost
2198,40,99,8961.852969598767,1,4,2,Loyal
2199,20,86,12497.924972248078,3,2,5,Others
2200,75,79,10960.814562225343,1,1,4,At Risk
2201,0,76,6788.510996246338,5,1,1,Others
2202,47,88,9504.228514981269,1,2,2,Lost
2203,1,85,7925.038010072708,5,1,1,Others
2204,54,87,9884.245879125594,1,2,3,Lost
2205,48,105,11678.834488797189,1,5,4,Loyal
2206,35,87,8464.5895175457,2,2,1,Lost
2207,16,90,8996.049562692642,3,2,2,Others
2208,17,99,11352.365521156791,3,4,4,Loyal
2209,0,102,11608.388927412034,5,5,4,Champions
2210,23,73,9784.430479955676,2,1,2,Lost
2211,10,94,10764.04349746704,4,3,4,Others
2212,0,101,11211.248446321488,5,5,4,Champions
2213,23,95,9303.27251007557,2,3,2,Others
2214,20,84,9492.475903606417,3,1,2,Others
2215,38,85,8856.526524555684,2,1,2,Lost
2216,12,90,8360.568495011332,3,2,1,Others
2217,49,119,14652.621540236472,1,5,5,Loyal
2218,24,110,12750.380000674722,2,5,5,Loyal
2219,92,97,10352.388490962981,1,4,3,Loyal
2220,30,80,9829.531530165674,2,1,3,Lost
2221,58,72,11069.322903132439,1,1,4,At Risk
2222,19,116,12334.040442848203,3,5,5,Loyal
2223,10,77,10560.43051233292,4,1,3,Others
2224,24,98,9498.869495105744,2,4,2,Loyal
2225,10,114,12182.19347741604,4,5,5,Champions
2226,4,102,12362.54797383547,5,5,5,Champions
2227,18,87,10650.442441916466,3,2,3,Others
2228,4,90,11869.78102698326,5,2,5,Others
2229,4,85,9999.68350509405,5,1,3,Others
2230,20,84,7989.918992090225,3,1,1,Others
2231,27,109,10672.786023294926,2,5,3,Loyal
